order_pay_date,pay_order_num,aim_order_num,pay_goods_num,demand_goods_num,peihuo_order_num,peihuo_duration,t0_peihuo_order_num,t0_peihuo_duration,t1_peihuo_order_num,t1_peihuo_duration,t2_peihuo_order_num,t2_peihuo_duration,t3_peihuo_order_num,t3_peihuo_duration,t4_peihuo_order_num,t4_peihuo_duration,t5_peihuo_order_num,t5_peihuo_duration,t6_peihuo_order_num,t6_peihuo_duration,t7_peihuo_order_num,t7_peihuo_duration,ship_order_num,ship_goods_num,aim_order_rate,demand_goods_rate,mean_peihuo_duration,peihuo_order_rate,ship_order_rate,ship_goods_rate,push_goods_num,push_goods_duration,t0_push_goods_num,t0_push_goods_duration,t2_push_goods_num,t2_push_goods_duration,t4_push_goods_num,t4_push_goods_duration,t6_push_goods_num,t6_push_goods_duration,t8_push_goods_num,t8_push_goods_duration,t10_push_goods_num,t10_push_goods_duration,need_send_num,oos_num,real_send_num,send_goods_duration,t0_send_goods_num,t0_send_goods_duration,t12_send_goods_num,t12_send_goods_duration,t24_send_goods_num,t24_send_goods_duration,t36_send_goods_num,t36_send_goods_duration,t48_send_goods_num,t48_send_goods_duration,t60_send_goods_num,t60_send_goods_duration,t72_send_goods_num,t72_send_goods_duration,receipt_num,receipt_goods_duration,t0_receipt_goods_num,t0_receipt_goods_duration,t12_receipt_goods_num,t12_receipt_goods_duration,t24_receipt_goods_num,t24_receipt_goods_duration,t36_receipt_goods_num,t36_receipt_goods_duration,t48_receipt_goods_num,t48_receipt_goods_duration,t60_receipt_goods_num,t60_receipt_goods_duration,t72_receipt_goods_num,t72_receipt_goods_duration,mean_push_duration,mean_send_duration,mean_receipt_duration,oos_rate,need_send_rate,real_send_rate
2017-09-22,14049,1738,172189,48522,12291,565913.9975,1276,12402.7391666667,3297,105090.869444444,4607,227032.910555556,2529,165150.408611111,439,39151.8341666667,110,12388.4677777778,32,4497.10833333333,1,199.659444444444,12284,138584,0.123709872588796,0.281795004326641,46.0429580587421,0.874866538543669,0.874368282440031,0.804836545888529,47259,15261.8383333333,46059,3522.62972222222,156,444.363888888889,175,773.819166666667,142,916.192222222222,127,1099.81333333333,530,7144.59444444444,47755,767,47118,802392.3075,13995,92766.4736111111,24641,402883.633055556,6387,165667.489722222,1859,71167.8733333333,225,10493.6816666667,11,624.300555555556,0,0,46539,1369179.50111111,2137,20625.8863888889,17380,312118.135277778,17239,450103.599166667,5344,198188.998055555,2216,103266.220833333,637,38808.7777777778,1586,124183.162222222,0.322940357039576,17.0294220361645,29.0585233055544,0.0162297128589263,0.983770287141074,0.986661082609151
2017-09-23,14406,1388,186177,55993,12589,612934.9075,968,10078.5194444444,3150,99634.0630555556,5025,247666.259166667,2550,170952.001666667,739,65730.0972222222,115,12645.7875,35,4744.10305555556,7,1484.07638888889,12579,149134,0.0963487435790643,0.300751435461953,48.6881330923822,0.873871997778703,0.873177842565598,0.801033425181413,54192,17802.2127777778,52646,4172.59805555556,307,788.7,250,1155.81861111111,160,1044.1675,147,1202.42972222222,582,7834.07055555556,54955,1038,54134,970967.726111112,16297,111914.386388889,26310,426883.900555556,7346,192391.876944444,3561,136527.711666667,528,24633.9644444444,91,5239.24805555556,1,73.4580555555556,53587,1601866.07805556,2320,21375.6352777778,19185,338250.8075,20068,539004.821666667,5848,222880.286666667,3715,171258.862777778,806,49351.3863888889,1645,125076.357222222,0.328502597759407,17.9363750343797,29.5907577133697,0.0191541186891054,0.980845881310895,0.985060504048767
2017-09-24,13076,1394,170407,49455,11506,554693.134166667,946,10067.8219444444,2971,89545.5941666666,4323,219815.969722222,2627,175064.004166667,524,46253.4347222222,87,9988.08361111111,24,3241.6875,4,716.538333333333,11500,136724,0.106607525237076,0.290216951181583,48.2090330407324,0.879932701131845,0.879473845212603,0.802337932127201,47843,15146.9558333333,46637,3604.27472222222,159,436.373333333333,169,798.629166666667,165,1004.9525,122,1046.43416666667,504,6881.07,48800,655,48091,883247.493055556,12872,89240.1716666666,23969,388776.060555556,8139,215987.459166667,2748,101981.878333333,349,15394.0202777778,14,485.928055555556,0,0,47387,1476412.56611111,1708,16274.2666666667,15907,282637.302222222,17559,470719.696666667,5671,211974.048333333,4239,193822.385555556,768,46362.3886111111,1535,117650.4725,0.316597116262219,18.366170240909,30.7003923002456,0.0136906130468407,0.986309386953159,0.98547131147541
2017-09-25,11136,1597,141342,37281,9877,445546.711666667,1193,11807.1561111111,2765,87274.3327777778,3670,184194.756944445,1752,115094.336666667,386,33470.6933333333,89,10389.3663888889,15,2053.60583333333,7,1262.46361111111,9866,114388,0.143408764367816,0.263764486140001,45.1095182410314,0.886943247126437,0.885955459770115,0.809299429751949,36070,12077.0175,35074,2743.16638888889,139,407.4025,176,713.370555555556,145,937.374444444445,104,823.643888888889,387,5149.71472222222,36851,430,36404,595606.070833333,11250,77566.63,19766,314929.873611111,3977,104866.636666667,1277,47190.6780555556,122,5690.10638888889,12,775.2775,0,0,35682,1131738.66083333,1049,9978.71333333333,11332,202476.733611111,14148,386487.386388889,3987,148295.567222222,3460,159254.309444444,494,29589.5511111111,1212,93417.3266666667,0.334821666204602,16.3610062310003,31.0883051541955,0.0119212642084835,0.988078735791517,0.987870071368484
2017-09-26,10552,1888,125101,29734,9627,420046.784722222,1433,14839.2547222222,2683,81293.4127777778,3238,159660.940555556,1757,114952.187222222,408,35610.4863888889,71,8219.95805555555,32,4426.90472222222,5,1043.64027777778,9618,103321,0.178923426838514,0.237679954596686,43.6321579642903,0.912338893100834,0.911485974222896,0.825900672256817,29046,9159.46555555556,28266,2235.19388888889,106,311.127222222222,141,604.346944444444,123,713.885555555556,85,764.955833333333,287,3608.32583333333,29361,373,29318,487492.146388889,9200,62894.4644444444,15439,251165.927777778,3553,92803.6158333333,970,37040.7641666667,144,6330.94861111111,12,696.033611111111,0,0,28870,885968.974166667,728,7012.29666666667,9215,162819.053333333,12388,336843.813055556,2990,110943.909166667,2445,115505.669166667,573,31843.175,531,44977.9969444444,0.31534343990758,16.6277422194177,30.2192841996953,0.0128416993734077,0.987158300626592,0.99853547222506
2017-09-27,9530,1984,108339,24141,8758,384268.899444445,1453,13745.2561111111,2337,70462.7025,2594,128989.838333333,1943,127576.639722222,283,25415.3725,119,13888.3816666667,27,3654.93277777778,2,535.775833333333,8748,90418,0.208184679958027,0.222828344363526,43.8763301489432,0.918992654774397,0.91794333683106,0.834584037142672,23604,20053.4141666667,20946,1771.68,874,2689.875,665,2787.64527777778,244,1428.02944444444,148,1089.59833333333,688,7785.17777777778,23638,503,23611,396451.965,7493,50613.2363888889,11885,190487.036111111,3146,82192.8583333333,964,36420.1588888889,115,5220.67972222222,8,515.128888888889,0,0,23292,724861.991944445,651,6066.95277777778,7401,131039.000277778,9465,256153.581944445,3052,113859.988888889,1726,76827.99,479,27962.7086111111,518,45597.5836111111,0.849576943173473,16.7909857693448,30.700181777326,0.0213099474665311,0.978690052533469,0.998857771385058
2017-09-28,9063,2130,97061,20726,8336,365437.518611111,1615,12761.3316666667,1809,52464.9422222222,2976,148138.674166667,1286,85425.4616666667,504,45822.6011111111,83,9724.11166666667,12,1677.82388888889,51,9422.57222222222,8326,80083,0.235021516054287,0.213535817681664,43.8384739216784,0.919783736069734,0.918680348670418,0.825079073984402,20344,78227.1847222223,9725,1616.645,1379,3931.75138888889,2020,9549.11083333333,2934,19000.7627777778,2806,23537.4875,1470,15286.5861111111,20232,494,20110,297558.76,10612,64261.1630555555,5485,94915.2925,3212,86054.8138888889,636,24678.0202777778,149,6672.75055555556,10,630.7425,6,539.530833333333,19849,600185.283055556,837,7772.98861111111,6928,122759.993611111,7896,216696.308888889,2111,78666.5508333333,965,45748.6494444444,509,29336.0172222222,603,50159.5675,3.84522142755713,14.7965569368473,29.845116014697,0.0242823436885568,0.975717656311443,0.993969948596283
2017-09-29,9592,2556,89805,19177,8889,387817.054444444,1748,11893.0141666667,2309,66861.1052777778,2403,114685.797777778,1801,122272.042222222,394,34583.6838888889,67,7787.95222222222,36,5055.49694444444,131,24677.9619444444,8871,74630,0.266472060050042,0.21354044875007,43.6288732640842,0.926709758131776,0.924833194328607,0.831022771560604,18602,6188.10888888889,18187,1919.7575,45,118.824166666667,49,207.073333333333,39,254.422222222222,48,406.700555555556,204,2866.14972222222,18777,400,18633,322789.103333333,5269,36244.0391666667,10214,170520.251388889,2413,64510.7625,602,23138.4822222222,46,2377.28805555556,43,2814.31694444444,46,4346.40583333333,18358,581932.191388889,679,6311.61583333333,5778,104436.16,7096,192289.153333333,2438,92012.6766666666,981,48206.4625,851,51051.5680555556,535,45707.8333333333,0.33265825657934,17.3235175942325,31.2312666446031,0.0215030641866466,0.978496935813353,0.992331043297651
2017-09-30,9571,2864,92814,17227,8854,416573.263888889,2129,15481.6519444445,2017,59313.5816666667,2414,120862.101944444,1106,77218.9572222222,489,44739.37,192,21585.3608333333,314,43864.3858333333,193,33507.8544444444,8839,77669,0.299237279281162,0.185607774689163,47.0491601410536,0.925086197889458,0.923518963535681,0.836824186006421,16744,4594.41944444445,16380,1319.42666666667,57,173.385,49,235.5225,55,345.763333333333,32,285.959166666667,146,1951.47611111111,16302,925,16292,344550.998333333,5876,38347.9027777778,6909,108493.075,803,21785.3902777778,1306,52070.0583333333,487,24550.6255555556,376,23460.5055555556,535,53154.39,16025,526580.706111111,612,5851.9075,4624,82671.5972222222,5763,155709.161388889,2977,114090.588888889,875,41971.9672222222,517,30853.4205555556,657,56684.7908333333,0.274391987843075,21.1484776782061,32.3214280696729,0.0552436693741042,0.944756330625896,0.999386578333947
2017-10-01,8558,2762,81844,14326,7908,421746.365833333,1663,9309.81833333333,1443,34506.5586111111,1861,90652.6638888889,1321,92250.7575,468,43358.2325,738,88531.5969444444,307,44042.4863888889,107,19094.2516666667,7899,69378,0.322738957700397,0.175040320609941,53.3316092353735,0.924047674690348,0.922996027109138,0.847685841356727,13850,4646.40583333333,13468,1023.32055555556,46,150.921666666667,64,315.457222222222,33,223.131388888889,46,387.825833333333,174,2242.84527777778,13371,955,13359,433718.874166667,1932,13382.8019444444,4885,82952.2913888889,2289,64097.065,2128,82268.2211111111,499,24888.9541666667,455,26894.0213888889,1171,113920.225,13225,412024.013055555,381,3402.07916666667,4625,85014.8230555556,4852,128334.646111111,1850,70656.4322222222,554,26911.1472222222,491,30297.9638888889,472,39513.4844444444,0.335480565583634,32.4664177084113,30.8424293027588,0.0689530685920578,0.931046931407942,0.999102535337671
2017-10-02,10134,3119,97834,18001,9341,463901.238055556,2065,15964.2055555556,2208,63263.6605555556,2030,101604.158333333,1196,82283.8702777778,1198,117441.411944444,493,59280.3675,97,14142.0116666667,55,9921.54722222222,9321,81771,0.307775804223406,0.183995339043686,49.6629095445408,0.921748569173081,0.919775014801658,0.835813725289777,17408,6046.44972222222,16907,1313.15611111111,78,233.907777777778,91,376.791388888889,68,451.404722222222,64,507.518333333333,183,2727.84888888889,17034,967,16999,432337.489444444,4503,31883.1083333333,7256,118156.2975,2040,55941.8977777778,1036,38793.8611111111,214,10374.0816666667,554,34263.1488888889,1396,115533.014166667,16833,513335.707222222,510,4430.35,6378,115527.67,5646,150088.630555556,2312,89266.4488888889,925,44226.8366666667,614,36972.6738888889,448,37639.6794444444,0.347337415109273,25.4331130916198,30.1979944245086,0.0555491727941176,0.944450827205882,0.997945285898791
2017-10-03,9371,2781,91869,16948,8692,405074.336944444,1923,14403.6188888889,2125,60561.2636111111,1726,85628.3880555556,1866,137739.205833333,844,79484.9788888889,147,17638.2752777778,37,5338.45805555556,24,4280.14833333333,8680,77613,0.296766620424715,0.184480074889244,46.6031220598763,0.927542418098389,0.926261871731939,0.84482251902165,16329,4363.43194444445,15936,1263.05083333333,80,230.067222222222,70,317.116944444444,46,302.403888888889,55,464.071666666667,119,1400.68027777778,15909,1039,15886,393323.903611111,4615,32324.8733333333,5854,90210.8658333333,1051,28583.96,2077,83503.4305555556,1197,60500.34,812,50010.8677777778,280,22865.5311111111,15740,455726.119444444,515,4559.73722222222,6517,118127.852777778,5303,140666.026111111,2046,77431.1727777778,752,36407.0377777778,207,12511.6025,400,31206.7763888889,0.267219789604045,24.7591529403947,28.6872793305076,0.0636291260946782,0.936370873905322,0.998554277453014
2017-10-04,9246,2832,88792,16458,8519,369227.836944444,1918,14634.9561111111,1640,44038.915,2830,147464.760555556,1789,126350.685,242,23215.3169444444,63,7577.91694444444,14,2031.46,23,3913.82638888889,8507,75242,0.306294613887086,0.185354536444725,43.3416876328729,0.921371403850314,0.920073545316894,0.84739616181638,15835,5321.80527777778,15387,1200.27916666667,72,207.827777777778,70,319.859166666667,50,348.643611111111,66,575.898888888889,161,2148.13805555556,15981,477,15960,400989.480277778,2923,20710.6155555556,5463,91295.8813888889,3793,105816.300555556,3141,122370.595,353,18132.2008333333,215,12839.5177777778,72,5553.76055555556,15832,445124.565,709,6644.0625,6175,113250.716111111,5843,150488.448611111,1964,74953.4630555556,600,29111.1380555556,247,14349.4033333333,294,23128.4322222222,0.336078640844823,25.124654152743,27.8900103383459,0.0301231449321124,0.969876855067888,0.998685939553219
2017-10-05,8725,2622,82382,15937,8071,301467.0875,1903,14924.4136111111,2489,77849.115,2681,132932.861111111,771,52441.6108333333,163,15049.0344444444,41,4952.40777777778,21,2907.13583333333,2,410.508888888889,8039,69504,0.300515759312321,0.193452453205797,37.3518879321026,0.925042979942693,0.921375358166189,0.843679444538856,15252,4897.39444444444,14818,1124.81388888889,72,206.747222222222,76,369.536111111111,74,484.771388888889,35,299.245555555556,146,2008.41222222222,15653,284,15636,271966.023333333,4805,33011.9566666667,7959,131323.241388889,1940,51189.4555555555,762,30150.1086111111,107,5097.58722222222,48,3031.87222222222,15,1179.0375,15504,406204.271111111,754,6496.965,7223,129339.113055556,5132,130799.912777778,1513,57909.8111111111,500,21865.3819444444,168,10226.2411111111,214,18374.6122222222,0.321098508028091,17.3935804127228,25.9787842869731,0.018620508785733,0.981379491214267,0.998913946208395
